,Id,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,GarageType,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
985,987,50,4,5310,1,3,3,0,0,0,17,1,2,0,0,6,8,1910,2003,3,0,12,13,2,0.0,3,2,1,3,0,3,5,0,5,0,485,485,1,2,1,4,634,0,1635,0,0,1,0,2,1,2,6,0,1,2,1,1,4,2,394,0,0,0,0,0,0,6,2006,8,4,11.669929213779893
986,988,20,3,10159,1,0,3,0,4,0,16,2,2,0,2,9,5,2009,2010,3,0,12,13,3,450.0,0,4,2,0,3,0,2,1646,5,0,284,1930,1,0,1,4,0,0,1940,1,0,2,1,3,1,0,6,1,1,0,3,4,4,2,168,95,0,0,0,0,0,4,2010,6,5,12.88712700173598
987,989,60,3,12046,1,0,3,0,4,0,14,2,2,0,5,6,6,1976,1976,1,0,9,10,1,298.0,3,4,1,3,3,3,3,156,5,0,692,848,1,4,1,4,912,0,2030,0,0,2,1,4,1,2,6,1,1,0,2,4,4,2,0,224,0,0,0,0,0,6,2007,8,4,12.180754837545884
988,990,60,1,8125,1,3,3,0,4,0,21,2,2,0,5,7,5,2006,2006,1,0,12,13,2,0.0,2,4,2,2,1,3,5,0,5,0,770,770,1,0,1,4,798,0,1576,0,0,2,1,3,1,2,6,0,1,1,2,4,4,2,0,50,0,0,0,0,0,8,2006,6,5,12.190959007720124
989,991,60,3,9452,1,3,3,0,4,0,15,2,2,0,5,8,5,1997,1998,1,0,12,13,1,423.0,2,4,2,2,3,3,2,1074,5,0,322,1396,1,0,1,4,985,0,2392,1,0,2,1,3,1,2,6,1,1,0,3,4,4,2,0,70,0,0,0,0,0,6,2006,8,4,12.759957758756613
990,992,70,4,17671,1,3,3,0,0,0,17,0,2,0,5,8,9,1882,1986,1,0,13,14,2,0.0,2,2,0,3,3,3,1,216,5,0,700,916,1,2,1,4,826,0,1742,0,0,1,1,4,1,2,6,1,1,2,2,4,4,1,0,169,0,0,0,0,0,11,2009,8,4,12.031719258385394
991,993,60,3,9760,1,3,3,0,4,1,12,2,2,0,5,6,8,1964,1993,3,0,13,14,1,340.0,3,4,1,3,3,1,1,536,4,117,169,822,1,2,1,4,831,0,1851,0,0,2,1,3,1,2,6,1,1,1,2,4,4,2,239,42,0,0,0,0,0,7,2007,8,4,12.138863895836725
992,994,60,3,8846,1,3,3,0,4,0,5,2,2,0,5,6,5,2005,2006,1,0,12,13,2,0.0,3,4,2,2,3,3,5,0,5,0,750,750,1,0,1,4,750,0,1500,0,0,2,1,3,1,2,6,0,1,1,2,4,4,2,0,35,0,0,0,0,0,8,2006,6,5,12.066235700342373
993,995,20,3,12456,1,3,3,0,2,0,16,2,2,0,2,10,5,2006,2007,3,0,5,5,3,230.0,0,4,2,0,3,1,2,1172,5,0,528,1700,1,0,1,4,0,0,1718,1,0,2,0,3,1,0,6,1,1,0,3,4,4,2,216,48,0,0,0,0,0,7,2009,8,4,12.729320789294722
994,996,50,3,4712,1,0,3,0,4,1,3,1,2,0,0,4,7,1946,1950,1,0,8,8,2,0.0,3,4,1,3,3,3,0,384,5,0,363,747,1,4,1,4,456,0,1230,1,0,1,1,3,1,3,6,0,5,2,1,4,4,2,0,57,0,0,63,0,0,8,2006,8,0,11.708492248514204
995,997,20,3,10659,1,0,3,0,4,0,12,2,2,0,2,5,6,1961,1961,3,0,13,14,2,0.0,3,4,1,3,3,3,4,915,5,0,135,1050,1,4,1,4,0,0,1050,1,0,1,0,3,1,3,6,0,1,2,1,4,4,2,0,319,0,0,0,0,0,1,2006,0,4,11.824079893607152
996,998,20,3,11717,1,0,3,0,4,0,14,3,2,0,2,6,6,1970,1970,3,0,6,6,1,571.0,3,4,1,3,3,3,5,0,5,0,1442,1442,1,4,1,4,0,0,1442,0,0,2,0,2,1,3,6,1,1,1,2,4,4,2,371,0,0,0,0,0,0,2,2009,8,4,12.128111104060464
997,999,30,4,9786,1,3,3,0,4,0,9,2,2,0,2,3,4,1922,1950,3,0,13,14,2,0.0,3,4,0,3,0,3,5,0,5,0,1007,1007,1,1,0,4,0,0,1077,0,0,1,0,3,1,3,6,1,5,2,1,4,1,1,0,100,48,0,0,0,0,5,2006,8,4,11.418614785498988
998,1000,20,3,6762,1,3,3,0,4,0,5,2,2,0,2,7,5,2006,2006,1,0,12,13,3,24.0,2,4,2,2,3,0,2,686,5,0,501,1187,1,0,1,4,0,0,1208,1,0,2,0,2,1,2,6,0,1,1,2,4,4,2,105,61,0,0,0,0,0,2,2010,8,4,12.235631447771716
999,1001,20,3,10206,1,3,3,0,0,0,7,2,2,0,2,3,3,1952,1952,0,4,2,2,2,0.0,3,4,3,3,3,3,5,0,5,0,0,0,2,1,0,1,0,0,944,0,0,1,0,2,1,1,2,0,5,2,2,4,1,2,0,0,0,0,0,0,0,7,2009,8,4,11.314474526246393
1000,1002,30,3,5400,1,3,3,0,0,0,17,2,2,0,2,5,6,1920,1950,1,0,13,14,2,0.0,3,4,0,1,3,3,5,0,5,0,691,691,1,0,1,0,0,0,691,0,0,1,0,2,1,0,6,0,5,2,1,1,4,0,0,20,94,0,0,0,0,1,2007,8,0,11.362102575235644
1001,1003,20,3,11957,1,0,3,0,4,0,21,6,2,0,2,8,5,2006,2006,1,0,12,13,1,53.0,2,4,2,2,3,3,2,24,5,0,1550,1574,1,0,1,4,0,0,1574,0,0,2,0,3,1,2,6,1,1,1,3,4,4,2,144,104,0,0,0,0,0,7,2008,8,4,12.354492650648446
1002,1004,90,3,11500,1,0,3,0,0,0,14,1,6,2,2,5,6,1976,1976,1,0,12,13,1,164.0,3,4,1,3,3,3,5,0,5,0,1680,1680,1,1,1,4,0,0,1680,0,0,2,0,4,2,3,6,0,5,2,2,4,4,2,0,0,0,0,0,0,0,6,2007,8,4,11.827042533619087
1003,1005,120,3,3182,1,3,3,0,4,0,0,2,2,4,2,7,5,2005,2006,1,0,12,13,1,16.0,2,4,2,2,3,3,2,16,5,0,1330,1346,1,0,1,4,0,0,1504,0,0,2,0,1,1,2,6,1,1,0,2,4,4,2,156,0,0,0,0,0,0,5,2009,8,4,12.106252310247962
1004,1006,80,3,8385,1,3,3,0,4,0,5,2,2,0,7,5,8,1977,1977,1,0,6,6,1,220.0,2,4,1,2,1,0,2,595,5,0,390,985,1,4,1,4,0,0,985,0,0,2,0,3,1,3,6,0,1,2,1,4,4,2,210,0,0,0,0,0,0,11,2008,8,4,11.917723684090689
1005,1007,20,3,12155,1,2,3,0,4,0,12,4,2,0,2,6,3,1970,1970,1,0,9,10,2,0.0,3,4,1,2,3,3,3,1237,5,0,420,1657,1,2,1,4,0,0,1657,0,1,2,0,3,1,3,6,1,1,2,2,4,4,2,0,0,0,0,147,0,0,3,2007,8,4,12.004568269319446
1006,1008,160,4,2217,1,3,3,0,4,0,10,2,2,4,5,4,4,1970,1970,1,0,5,5,2,0.0,3,4,1,3,3,3,1,273,3,273,0,546,1,4,1,4,546,0,1092,0,0,1,1,3,1,3,6,0,1,1,1,4,4,2,238,0,0,0,0,0,0,8,2009,8,4,11.385092093460345
1007,1009,20,3,12118,1,0,3,0,1,0,11,2,2,0,2,7,5,2004,2005,3,0,12,13,3,108.0,2,4,2,0,3,2,5,0,5,0,1710,1710,1,0,1,4,0,0,1710,0,0,2,0,3,1,2,6,1,1,0,2,4,4,2,100,48,0,0,180,0,0,4,2009,8,4,12.388394202324125
1008,1010,50,3,6000,1,3,3,0,4,0,18,2,2,0,0,5,5,1926,1950,1,0,13,14,2,0.0,3,1,0,3,3,3,5,0,5,0,1008,1008,1,0,1,4,0,514,1522,0,0,2,0,4,1,3,6,0,1,2,0,4,4,1,0,0,138,0,0,0,0,6,2006,8,4,11.532728092266407
1009,1011,50,3,21286,1,3,3,0,4,0,19,2,2,0,0,5,5,1948,1950,1,0,13,14,2,0.0,3,4,1,3,3,3,5,0,5,0,720,720,1,4,1,4,551,0,1271,0,0,2,0,4,1,3,6,1,1,2,1,4,4,2,0,0,108,0,0,0,0,8,2008,8,4,11.813030057420569
1010,1012,90,3,9825,1,3,3,0,4,0,7,2,2,2,2,5,5,1965,1965,3,0,1,1,2,0.0,3,4,1,3,3,3,5,0,5,0,0,0,1,4,0,4,0,0,1664,0,0,2,0,4,2,3,6,0,1,2,0,4,4,2,0,0,0,0,0,0,0,5,2010,8,4,11.512925464970227
1011,1013,70,3,10592,1,3,3,0,4,0,6,2,2,0,5,6,7,1923,1996,3,0,13,14,2,0.0,3,2,2,3,0,3,5,0,5,0,602,602,1,4,1,4,602,0,1502,0,0,1,1,3,1,2,6,2,5,2,1,4,4,2,96,0,112,0,53,0,0,8,2007,8,4,12.013700752882716
1012,1014,30,4,7200,1,3,3,0,4,0,17,2,2,0,2,5,4,1910,2006,3,0,8,12,2,0.0,3,4,0,3,3,3,0,247,4,465,310,1022,2,4,0,4,0,0,1022,1,0,1,0,2,1,3,1,0,5,2,1,4,4,2,0,30,226,0,0,0,0,6,2009,8,4,11.350406535472453
1013,1015,20,3,11664,1,3,3,0,4,0,12,0,2,0,2,6,5,1948,1950,1,0,8,8,1,206.0,3,4,1,3,0,3,1,336,5,0,746,1082,1,4,1,4,0,0,1082,0,0,1,0,2,1,3,6,1,5,2,1,4,4,2,0,130,0,0,0,0,0,11,2007,8,4,11.688558033613385
1014,1016,60,3,8400,1,3,3,0,4,0,14,2,2,0,5,8,6,2001,2001,1,0,12,13,2,0.0,2,4,2,2,3,3,2,643,5,0,167,810,1,0,1,4,855,0,1665,1,0,2,1,3,1,2,6,0,1,0,2,4,4,2,0,45,0,0,0,0,0,11,2009,8,4,12.332705296463539
1015,1017,20,3,11883,1,3,3,0,4,0,5,2,2,0,2,7,5,1996,1996,3,0,12,13,1,196.0,2,4,2,2,3,1,2,690,5,0,814,1504,1,0,1,4,0,0,1504,1,0,2,0,3,1,2,6,1,1,0,2,4,4,2,115,66,0,0,0,0,0,6,2009,8,4,12.220961258023925
1016,1018,120,3,5814,1,0,3,0,1,0,22,2,2,4,2,8,5,1984,1984,1,0,6,6,2,0.0,2,4,1,2,3,0,2,1036,5,0,184,1220,1,2,1,4,0,0,1360,1,0,1,0,1,1,2,6,1,1,1,2,4,4,2,63,0,0,0,0,0,0,8,2009,0,0,12.141534124392605
1017,1019,80,3,10784,1,0,3,0,2,0,8,2,2,0,7,7,5,1991,1992,1,0,6,6,1,76.0,2,4,2,2,3,3,5,0,5,0,384,384,1,2,1,4,670,0,1472,0,0,2,1,3,1,2,6,1,1,1,2,4,4,2,164,0,0,0,0,0,0,5,2007,8,4,11.982929094215965
1018,1020,120,3,3013,1,3,3,0,4,0,0,2,2,4,2,7,5,2005,2005,1,0,12,13,1,145.0,2,4,2,2,3,1,2,16,5,0,1346,1362,1,0,1,4,0,0,1506,0,0,2,0,2,1,2,6,1,1,0,2,4,4,2,142,20,0,0,0,0,0,4,2006,8,4,12.271345272146368
1019,1021,20,3,7024,1,3,3,0,4,0,7,2,2,0,2,4,5,2005,2005,1,0,12,13,2,0.0,3,4,2,2,3,3,2,1024,5,0,108,1132,1,0,1,4,0,0,1132,1,0,1,1,2,1,2,6,0,1,0,2,4,4,2,252,64,0,0,0,0,0,6,2008,8,4,12.078239274020287
1020,1022,20,3,7406,1,3,3,0,4,0,5,2,2,0,2,7,5,2006,2006,1,0,12,13,3,84.0,2,4,2,2,3,0,2,684,5,0,515,1199,1,0,1,4,0,0,1220,1,0,2,0,2,1,2,6,0,1,1,2,4,4,2,105,54,0,0,0,0,0,7,2006,6,5,12.175613438045467
1021,1023,50,4,9439,1,3,3,0,4,0,17,2,2,0,0,5,5,1930,1950,1,0,13,14,2,0.0,3,4,1,3,3,3,3,324,5,0,588,912,1,2,1,0,336,0,1248,0,0,1,0,2,1,3,6,0,5,2,1,1,1,2,0,0,192,0,0,0,0,3,2007,8,4,11.37366339763672
1022,1024,120,3,3182,1,3,3,0,4,0,0,2,2,4,2,7,5,2005,2006,1,0,12,13,1,14.0,2,4,2,2,1,3,2,16,5,0,1330,1346,1,0,1,4,0,0,1504,0,0,2,0,2,1,2,6,1,1,0,2,4,4,2,156,20,0,0,0,0,0,5,2008,8,4,12.160028707028768
1023,1025,20,3,15498,1,0,3,0,0,0,23,2,2,0,2,8,6,1976,1976,3,5,10,6,2,0.0,2,4,1,2,3,0,0,1165,3,400,0,1565,1,4,1,4,0,0,2898,1,0,2,0,2,1,2,6,1,1,0,2,4,4,2,0,72,174,0,0,0,0,5,2008,0,0,12.567237494741757
1024,1026,20,3,7700,1,3,3,0,0,0,5,2,2,0,2,5,5,1972,1972,1,0,12,13,2,0.0,3,4,1,3,3,3,3,138,4,468,276,882,1,4,1,4,0,0,882,1,0,1,0,3,1,3,6,0,5,2,2,4,4,2,96,0,0,0,0,0,0,3,2007,8,4,11.630708500626614
1025,1027,20,3,9300,1,3,3,0,4,0,12,1,2,0,2,5,5,1960,1960,1,0,8,6,1,324.0,3,4,1,3,3,3,4,697,5,0,571,1268,1,4,1,4,0,0,1264,1,0,1,0,3,1,3,6,2,1,2,2,4,4,2,0,0,0,0,143,0,0,4,2010,8,4,12.028738630247256
1026,1028,20,3,9520,1,0,1,0,4,0,23,2,2,0,2,8,5,2007,2008,1,0,12,13,3,338.0,2,4,2,2,3,1,2,1513,5,0,125,1638,1,0,1,4,0,0,1646,1,0,2,0,3,1,2,6,1,1,1,3,4,4,2,192,44,0,0,0,0,0,4,2008,6,5,12.588190652108505
1027,1029,50,3,9492,1,3,3,0,4,0,12,0,2,0,0,5,5,1941,1950,1,0,14,15,2,0.0,3,4,1,3,3,3,4,368,1,41,359,768,1,4,1,4,408,0,1376,1,0,1,0,3,1,3,6,1,1,2,1,4,4,2,0,0,0,0,0,0,0,4,2007,8,4,11.561715629139659
1028,1030,160,4,1680,1,3,3,0,4,0,2,2,2,3,5,6,7,1972,1972,1,0,6,6,1,281.0,3,4,1,3,3,3,1,317,5,0,355,672,1,2,1,4,546,0,1218,0,1,1,1,3,1,3,6,0,5,2,1,4,4,2,0,28,0,0,0,0,0,5,2006,8,4,11.6784399034478
1029,1031,190,2,7082,1,3,3,0,4,0,18,2,2,1,5,5,8,1916,1995,1,0,12,13,2,0.0,3,4,2,3,3,2,5,0,5,0,686,686,1,2,1,4,980,0,1928,0,0,2,0,5,2,3,6,0,1,2,0,4,4,0,0,0,228,0,0,0,0,7,2006,8,4,11.982929094215965
1030,1032,75,3,15863,1,3,3,0,0,0,18,2,2,0,3,7,3,1920,1970,1,0,13,10,2,0.0,3,4,0,3,3,3,2,523,5,0,301,824,1,0,1,4,998,397,3082,1,0,2,1,5,1,3,6,2,2,0,2,4,4,2,136,63,0,0,0,0,0,8,2009,8,4,12.190959007720124
1031,1033,60,3,14541,1,0,3,0,0,0,15,2,2,0,5,8,7,1993,1993,1,0,8,8,2,0.0,2,2,2,2,1,3,2,1012,5,0,326,1338,1,0,1,4,1168,0,2520,1,0,2,1,5,1,2,6,1,1,1,3,4,4,2,209,55,0,0,0,0,0,11,2006,8,0,12.644327576461327
1032,1034,20,3,8125,1,3,3,0,4,0,5,2,2,0,2,7,5,2002,2002,1,0,12,13,3,295.0,2,4,2,2,3,3,2,986,5,0,668,1654,1,0,1,4,0,0,1654,1,0,2,0,3,1,2,6,0,1,2,3,4,4,2,0,136,0,0,0,0,0,2,2006,8,4,12.345834587905333
1033,1035,30,3,6305,1,3,0,0,4,0,6,2,2,0,2,5,7,1938,1950,1,0,8,8,2,0.0,3,2,2,1,0,3,5,0,5,0,920,920,1,0,1,4,0,0,954,0,0,1,0,2,1,1,6,1,2,2,1,1,4,2,0,0,0,0,0,0,0,6,2007,8,4,11.693161515273161
1034,1036,20,3,11500,1,0,3,0,1,0,7,2,2,0,2,4,3,1957,1957,1,0,13,14,2,0.0,3,2,3,3,3,3,5,0,5,0,0,0,1,0,0,4,0,0,845,0,0,1,0,3,1,3,6,0,5,2,1,4,4,0,186,0,0,0,0,0,0,1,2009,8,4,11.338572077825448
1035,1037,20,3,12898,1,0,1,0,4,0,23,2,2,0,2,9,5,2007,2008,3,0,12,13,3,70.0,2,4,2,0,3,1,2,1022,5,0,598,1620,1,0,1,4,0,0,1620,1,0,2,0,2,1,0,6,1,1,0,3,4,4,2,228,0,0,0,0,0,0,9,2009,8,4,12.661913960963405
1036,1038,60,3,9240,1,3,3,0,4,0,5,2,2,0,5,8,5,2001,2002,1,0,12,13,1,396.0,2,4,2,2,3,3,5,0,5,0,1055,1055,1,0,1,4,1208,0,2263,0,0,2,1,3,1,2,6,1,3,0,2,4,4,2,0,45,0,0,189,0,0,9,2008,8,4,12.567237494741757
1037,1039,160,4,1533,1,3,3,0,4,0,10,2,2,3,5,4,6,1970,2008,1,0,5,5,2,0.0,3,4,1,3,3,3,5,0,5,0,546,546,1,4,1,4,546,0,1344,0,0,1,1,3,1,3,6,1,1,2,0,4,4,2,0,0,0,0,0,0,0,5,2009,8,4,11.482466257485518
1038,1040,180,4,1477,1,3,3,0,4,0,10,2,2,4,6,4,4,1970,1970,1,0,5,5,2,0.0,3,4,1,2,3,0,2,509,5,0,121,630,1,4,1,4,0,0,630,1,0,1,0,1,1,3,6,0,1,2,1,4,4,2,0,0,0,0,0,0,0,4,2009,8,4,11.289781913656018
1039,1041,20,3,13125,1,3,3,0,0,0,19,2,2,0,2,5,4,1957,2000,1,0,13,14,0,67.0,3,4,1,3,3,3,4,168,1,682,284,1134,1,0,1,4,0,0,1803,1,0,2,0,3,1,3,0,1,1,1,2,4,4,2,0,0,0,0,0,0,0,1,2006,8,4,11.951180395901384
1040,1042,60,3,9130,1,3,3,0,4,0,14,1,2,0,5,6,8,1966,2000,3,0,6,6,1,252.0,3,4,1,3,3,3,2,400,4,64,336,800,1,2,1,4,832,0,1632,0,1,1,1,4,1,2,6,0,1,2,2,4,4,2,0,40,0,0,0,0,0,7,2008,8,4,12.061046873479915
1041,1043,120,3,5381,1,0,3,0,4,0,16,2,2,3,2,6,5,2005,2005,1,0,12,13,3,135.0,2,4,2,2,3,0,0,900,5,0,406,1306,1,0,1,4,0,0,1306,1,0,2,0,1,1,2,6,1,1,1,2,4,4,2,170,63,0,0,0,0,0,8,2009,8,4,12.185869938212655
1042,1044,60,3,11839,1,3,3,0,4,0,20,2,2,0,5,7,5,1990,1990,3,0,6,6,1,99.0,3,4,2,2,3,3,2,1085,5,0,390,1475,1,0,1,4,797,0,2329,1,0,2,1,4,1,2,6,1,1,2,2,4,4,2,192,121,0,0,0,0,0,5,2008,8,4,12.477167914377556
1043,1045,20,3,9600,1,3,3,0,4,0,14,4,2,0,2,8,5,1981,1981,3,6,3,3,2,0.0,2,4,2,2,3,3,0,1104,5,0,1420,2524,1,4,1,4,0,0,2524,1,0,2,1,4,1,2,6,1,1,0,2,4,4,2,474,120,0,0,0,0,0,7,2009,8,4,12.535376392672775
1044,1046,20,3,13680,1,0,3,0,1,0,7,2,2,0,2,3,5,1955,1955,3,0,3,14,2,0.0,3,4,3,3,3,3,5,0,5,0,0,0,1,0,1,0,0,0,1733,0,0,2,0,4,1,3,3,1,1,2,2,4,4,2,0,0,0,0,0,0,0,6,2009,8,4,11.84653646931041
1045,1047,60,3,16056,1,0,3,0,4,0,22,2,2,0,5,9,5,2005,2006,3,0,5,5,3,208.0,2,4,2,0,3,0,2,240,5,0,1752,1992,1,0,1,4,876,0,2868,0,0,3,1,4,1,0,6,1,3,0,3,4,4,2,214,108,0,0,0,0,0,7,2006,6,5,13.229567991666636
1046,1048,20,3,9245,1,1,3,0,4,0,5,2,2,0,2,5,5,1994,1995,1,0,12,13,2,0.0,3,4,2,2,3,3,2,686,5,0,304,990,1,0,1,4,0,0,990,0,1,1,0,3,1,3,6,0,5,2,2,4,4,2,0,0,0,0,0,0,0,2,2008,8,4,11.884489021402711
1047,1049,20,3,21750,1,3,3,0,4,0,11,2,2,0,2,5,4,1960,2006,3,0,6,6,1,75.0,3,1,3,3,3,3,5,0,5,0,0,0,1,4,1,4,0,0,1771,0,0,1,0,3,1,3,2,1,1,2,2,4,4,2,0,0,0,0,0,0,0,11,2009,8,4,11.652687407345386
1048,1050,20,3,11100,1,3,2,0,4,0,7,2,2,0,2,4,7,1946,2006,1,0,8,8,2,0.0,3,4,1,3,3,3,5,0,5,0,0,0,1,0,1,4,0,0,930,0,0,1,0,2,1,2,6,0,5,2,1,4,4,2,0,0,0,0,0,0,0,4,2010,8,0,11.34922937229944
1049,1051,20,3,8993,1,0,3,0,4,0,8,2,2,0,2,7,5,2007,2007,1,0,12,13,2,0.0,2,4,2,2,3,0,5,0,5,0,1302,1302,1,0,1,4,0,0,1302,0,0,2,0,3,1,2,6,0,1,0,2,4,4,2,0,22,0,0,0,0,0,8,2007,6,5,12.080991165908296
1050,1052,20,3,11175,1,0,3,0,0,0,5,2,2,0,2,7,5,2007,2007,1,0,12,13,2,0.0,2,4,2,2,3,0,5,0,5,0,1316,1316,1,0,1,4,0,0,1316,0,0,2,0,3,1,2,6,1,1,0,2,4,4,2,0,20,0,0,0,0,0,10,2007,6,5,12.206777397134411
1051,1053,60,3,9500,1,3,3,0,0,0,12,0,2,0,5,6,6,1964,1978,1,0,12,13,0,272.0,3,4,1,3,3,3,4,442,5,0,374,816,1,4,1,4,850,0,1977,0,1,1,1,4,1,3,6,1,1,1,2,4,4,2,0,52,0,0,0,0,0,6,2007,8,4,12.013700752882716
1052,1054,20,3,8562,1,3,3,0,4,1,7,2,2,0,2,5,6,1957,2002,3,0,6,6,3,145.0,3,4,1,3,3,0,4,383,5,0,833,1216,1,0,1,0,0,0,1526,0,0,1,0,4,1,3,3,1,2,2,1,4,4,2,116,78,0,0,0,0,0,5,2010,8,4,11.881034786534624
1053,1055,60,3,11367,1,3,3,0,0,0,5,2,2,0,5,8,5,2002,2002,1,0,12,13,1,210.0,2,4,2,2,3,2,2,932,5,0,133,1065,1,0,1,4,898,0,1989,1,0,2,1,3,1,2,6,1,1,0,2,4,4,2,199,60,0,0,0,0,0,11,2006,8,4,12.449018824140566
1054,1056,20,3,11361,1,3,3,0,4,0,14,2,2,0,2,6,5,1976,1976,1,0,9,10,1,160.0,3,4,1,2,3,3,0,644,5,0,549,1193,1,4,1,4,0,0,1523,0,1,2,0,3,1,3,6,1,1,0,2,4,4,2,0,0,0,0,189,0,0,5,2008,0,0,12.100712129872349
1055,1057,120,3,7052,1,0,3,0,4,0,16,2,2,4,2,7,5,2005,2005,1,0,12,13,3,240.0,2,4,2,2,3,0,2,659,5,0,705,1364,1,0,1,4,0,0,1364,1,0,2,0,2,1,2,6,1,1,1,2,4,4,2,192,36,0,0,0,0,0,6,2006,8,4,12.1326951757254
1056,1058,60,3,29959,1,1,3,0,2,0,15,2,2,0,5,7,6,1994,1994,1,0,6,6,2,0.0,2,4,2,2,3,3,2,595,5,0,378,973,1,0,1,4,871,0,1850,0,0,2,1,3,1,2,6,1,3,0,2,4,4,2,168,98,0,0,0,0,0,1,2009,8,4,12.421184025147117
1057,1059,60,3,11308,1,0,3,0,4,0,16,2,2,0,5,9,5,2008,2008,1,0,12,13,3,154.0,0,4,2,0,3,0,2,936,5,0,168,1104,1,0,1,4,1054,0,2184,1,0,2,1,3,1,0,6,1,1,0,3,4,4,2,0,102,0,0,0,0,0,7,2009,8,4,12.721885810807205
1058,1060,50,3,11275,1,0,1,0,0,1,6,2,2,0,0,6,7,1932,1950,1,0,8,8,1,480.0,3,4,1,3,3,2,4,297,3,557,0,854,1,4,1,4,895,0,1991,0,0,1,1,3,1,3,6,1,5,2,2,4,1,2,0,0,19,0,0,0,0,3,2007,8,4,12.3013828253345
1059,1061,120,3,4920,1,3,3,0,4,0,22,2,2,4,2,8,5,2001,2001,1,0,5,5,2,0.0,2,4,2,2,3,2,2,616,5,0,722,1338,1,0,1,4,0,0,1338,1,0,2,0,2,1,2,6,0,1,0,2,4,4,2,0,0,170,0,0,0,0,4,2010,8,4,12.271392111650815
1060,1062,30,0,18000,0,3,2,0,4,0,9,2,2,0,2,3,4,1935,1950,1,0,8,8,2,0.0,1,4,1,3,3,3,5,0,5,0,894,894,1,4,1,4,0,0,894,0,0,1,0,2,1,3,6,0,5,1,3,4,4,2,0,20,0,0,0,0,560,8,2008,3,4,11.302204433654575
1061,1063,190,4,13600,1,3,3,0,4,0,17,2,2,1,5,5,5,1900,1950,1,0,13,14,2,0.0,3,4,0,3,3,3,5,0,5,0,662,662,1,4,0,4,915,0,2337,0,0,2,0,5,2,3,3,0,5,2,2,4,4,2,0,57,0,0,0,0,0,9,2007,8,4,11.407564949312404
1062,1064,30,4,6000,1,3,3,0,4,0,17,0,2,0,2,6,6,1925,1980,1,0,8,8,2,0.0,3,2,0,3,3,3,1,397,5,0,706,1103,1,2,1,4,0,0,1103,0,0,1,0,2,1,2,6,1,5,2,2,4,4,2,166,120,0,0,0,0,0,7,2006,8,4,11.612770799939945
1063,1065,20,3,11000,1,0,3,0,1,0,12,2,2,0,2,5,6,1966,1966,1,0,9,10,1,200.0,3,4,1,3,3,2,1,740,4,230,184,1154,1,0,1,4,0,0,1154,0,0,1,1,3,1,3,6,1,1,1,2,4,4,2,0,58,0,0,0,0,0,11,2009,8,4,11.944707881395766
1064,1066,60,3,14000,1,3,3,0,4,1,4,2,2,0,5,7,5,1996,1997,1,0,13,14,2,0.0,2,4,2,0,3,1,2,1201,5,0,105,1306,1,0,1,4,954,0,2260,1,0,2,1,3,1,2,6,0,1,1,2,4,4,2,296,44,0,0,0,0,0,4,2010,8,4,12.700768887366278
1065,1067,60,3,7837,1,0,3,0,4,0,8,2,2,0,5,6,7,1993,1994,1,0,12,13,2,0.0,2,4,2,2,3,3,5,0,5,0,799,799,1,2,1,4,772,0,1571,0,0,2,1,3,1,3,6,1,1,1,2,4,4,2,0,40,0,0,0,0,0,5,2009,8,4,12.089538829274224
1066,1068,60,3,9760,1,3,3,0,4,1,12,2,2,0,5,6,6,1964,1964,1,0,6,6,1,360.0,3,4,1,3,3,1,2,674,3,106,0,780,1,4,1,4,813,0,1611,1,0,1,1,4,1,3,6,0,1,1,2,4,4,2,328,128,0,0,189,0,0,6,2008,8,4,12.031123843065634
1067,1069,160,4,3964,1,3,3,0,4,0,10,2,2,4,5,6,4,1973,1973,1,0,5,5,2,0.0,3,4,1,2,3,3,0,837,5,0,105,942,1,2,1,4,1230,0,2521,1,0,2,1,5,1,3,0,1,1,0,2,4,4,2,728,20,0,0,0,0,0,6,2006,8,4,11.927680619985486
1068,1070,45,3,9600,1,3,3,0,4,0,12,2,2,0,1,5,7,1949,2003,1,0,8,8,2,0.0,3,4,1,3,3,3,0,220,5,0,625,845,1,4,1,4,0,0,893,0,1,1,0,2,1,2,6,0,5,2,2,4,4,2,0,0,0,0,0,0,0,5,2007,8,4,11.813030057420569
